geneID,Hb,logGEMean
Zm00001d001542,0,0.638156319194227
Zm00001d001551,0.761879703226052,1.32542519815337
Zm00001d001563,0.512046417778468,1.5842530018566
Zm00001d001566,0.089315171633411,1.73504499030676
Zm00001d001575,0.341263035668486,3.10772417206951
Zm00001d001686,0.347215879730682,1.3420390726745
Zm00001d001700,0.642774257399421,1.5738618594604
Zm00001d001754,0.799811258789243,1.10459163230716
Zm00001d001756,0.551456978973294,2.70125638363151
Zm00001d001762,0.358967484317639,1.39840343279099
Zm00001d001763,0.13667975571654,2.18499397390184
Zm00001d001765,0.10611810540341,4.2435126987044
Zm00001d001766,0.161515988707124,2.98212669079897
Zm00001d001767,0.269218907622271,0.992956317537873
Zm00001d001769,0.18177026574116,2.35641412953767
Zm00001d001771,0.643429337262499,1.91942238133494
Zm00001d001774,0.216945119117618,3.45943324174169
Zm00001d001779,0.320717477981807,3.04197703096875
Zm00001d001780,0.55418497623326,2.78302796472284
Zm00001d001781,0.414927214598232,1.22732972604275
Zm00001d001784,0.497276775537817,1.09193713519072
Zm00001d001785,0.164132380900209,2.67329025151502
Zm00001d001786,0.427408284359414,2.5944973944452
Zm00001d001787,0.362214685606072,3.02061487498784
Zm00001d001788,0.184522026004246,2.70283194446715
Zm00001d001789,0.291308614229486,4.39883312822545
Zm00001d001790,0.403418459101472,2.59095141188164
Zm00001d001797,0.44198365592801,2.33732418387314
Zm00001d001798,0.313213026667963,3.362157661759
Zm00001d001799,0.086399555857827,2.2832836642854
Zm00001d001800,0.47885774080672,3.38971519735481
Zm00001d001802,0.314483065068638,2.5958737446797
Zm00001d001803,0.28293242321004,3.16537585316753
Zm00001d001804,0.562883144157862,1.46925984250734
Zm00001d001807,0.508732258523492,1.8607772229925
Zm00001d001808,0.310422483559452,2.86388205752452
Zm00001d001809,0.720000613973345,2.60578042183637
Zm00001d001811,0.750466836973868,1.51931149458121
Zm00001d001813,0.728067511746493,2.78613297573435
Zm00001d001814,0.376608222119315,3.77705261640958
Zm00001d001817,0.541766155730999,1.27248962348811
Zm00001d001818,0.44379108610661,1.41815187462804
Zm00001d001824,0.527748232978827,3.09471030852223
Zm00001d001825,0.598242008739931,2.14809373477558
Zm00001d001826,0.422216779256084,1.84795186717746
Zm00001d001827,0.779462442296913,2.00400561891682
Zm00001d001828,0.358348922178702,2.43173016953745
Zm00001d001830,0.434886197082923,2.65090758990298
Zm00001d001831,0.017651583926016,3.44429755646671
Zm00001d001832,0.185120871858674,2.59241434019186
Zm00001d001834,0.607265647674279,2.89831302961929
Zm00001d001835,0.541288722142672,1.31885284828684
Zm00001d001837,0.341026158845873,2.90872621904002
Zm00001d001839,0.329583473082637,2.01055716335779
Zm00001d001843,0.358777873338909,1.76443344827638
Zm00001d001844,0.510462721536743,1.67027454303057
Zm00001d001846,0.405815247054637,3.29785796893539
Zm00001d001847,0.603045716437631,0.944578475045118
Zm00001d001848,0.228275673696289,2.35073006665036
Zm00001d001849,0.426967006696905,2.22077229460278
Zm00001d001855,0.6957511268655,1.83348646660895
Zm00001d001856,0.521670138260653,4.26270489800152
Zm00001d001858,0.273149274550237,2.57139821156911
Zm00001d001859,0.197717800384895,3.09049458468542
Zm00001d001860,0.807935249862257,1.10848451563878
Zm00001d001862,0.243325181975322,1.84758070492875
Zm00001d001865,0.535129119924765,1.97370549532018
Zm00001d001866,0.42851936204908,1.56214500200612
Zm00001d001868,0.552414463830279,3.49695995719789
Zm00001d001869,0.640244541129782,1.50929735189334
Zm00001d001870,0.574005756792575,3.05802131481116
Zm00001d001871,0.515497066198374,1.7962463328355
Zm00001d001877,0.391117657507967,1.87466087338476
Zm00001d001879,0.460770201469224,1.57654798678323
Zm00001d001880,0.092269499902421,2.57376330921585
Zm00001d001881,0.436331745122484,3.41768552783808
Zm00001d001882,0.823073582829622,2.59038270183135
Zm00001d001883,0.499866879984539,3.78940232950481
Zm00001d001884,0.398143348101874,2.2138354002152
Zm00001d001895,0.729526540759721,2.61172567234533
Zm00001d001896,0.254802182166847,3.42727557909064
Zm00001d001897,0.119232766392481,1.41455138947236
Zm00001d001898,0.149337672060614,2.57316717192382
Zm00001d001899,0.390331137566484,3.98562937290002
Zm00001d001900,0.788086724093701,2.59169129455424
Zm00001d001901,0.254394798384731,3.20309172548569
Zm00001d001902,0.597022365946414,1.51083807307604
Zm00001d001903,0.891244122794519,2.61067392916983
Zm00001d001905,0.333399637726175,1.21043790596826
Zm00001d001907,0.234947317354468,2.7754825746171
Zm00001d001908,0.505972412077626,2.0550040032694
Zm00001d001909,0.47320745180711,2.61088940904387
Zm00001d001913,0.090085905821195,5.26503508920484
Zm00001d001914,0.752639363177547,2.79589207834425
Zm00001d001915,0.579488836462126,4.24935861162669
Zm00001d001917,0.931881925758903,1.10531423668923
Zm00001d001923,0.914190514036609,1.44802777179004
Zm00001d001928,0.338086474365294,1.90578083799088
Zm00001d001929,0.735921528310976,2.37363954997515
Zm00001d001932,0.552183311889935,2.11534091360262
Zm00001d001933,0.139370502364401,3.4144324304578
Zm00001d001935,0.546922905422765,2.70503567067409
Zm00001d001936,0.394362185413267,1.67886079498538
Zm00001d001937,0.284541948681257,1.93160864384168
Zm00001d001939,0.552483776405697,2.05659661173677
Zm00001d001940,0.531662882167387,3.23364893124281
Zm00001d001941,0.689918285349761,2.83910805829631
Zm00001d001943,0.397416264253161,3.36036664921763
Zm00001d001946,0.346264773810132,3.23669755077236
Zm00001d001947,0.566644116924883,2.8024721502733
Zm00001d001949,0.222229423482453,1.17506541741772
Zm00001d001951,0.061812061747385,4.34203740497209
Zm00001d001952,0.407271996903783,1.95407364253461
Zm00001d001953,0.610396559849522,3.04009428457696
Zm00001d001959,0.379443319257001,3.61473680754351
Zm00001d001960,0.565547681183046,3.06257535801209
Zm00001d001962,0.139360998465783,2.3006023101746
Zm00001d001966,0.323547089295286,4.11805379333522
Zm00001d001967,0.77764574730033,2.20445421979579
Zm00001d001968,0.259543566126677,2.30542367830648
Zm00001d001972,0.530387743101265,2.71668984196416
Zm00001d001973,0.452338170223646,2.48924145780177
Zm00001d001974,1.3829804001786E-07,1.61312016857177
Zm00001d001978,0.223832069534032,2.23549006214813
Zm00001d001979,0.412720591365653,4.54880442900834
Zm00001d001980,0.066133586014808,1.977329037947
Zm00001d001982,0.133484323729512,1.45187617529133
Zm00001d001983,0.227820480893607,3.25198142821077
Zm00001d001984,0.702852314237879,2.999351150101
Zm00001d001987,0.604052595594117,0.958250505487701
Zm00001d001988,0.171547169409192,3.67247551187103
Zm00001d001989,0.280542603176035,4.55173812283689
Zm00001d001994,0.282306919860878,2.18876785412538
Zm00001d001997,0.136888275190374,1.04436746224748
Zm00001d001999,0.367887612299885,3.69360441389444
Zm00001d002000,0.615471204570502,3.10305117038121
Zm00001d002003,0.542380154785716,2.16876711595666
Zm00001d002004,0.350111716506073,2.4172579621372
Zm00001d002006,0.194574904881805,5.4829476012381
Zm00001d002012,0.516033216685137,2.17490850151782
Zm00001d002013,0.467095702534648,0.987927289323938
Zm00001d002014,0.543996664939165,1.42021073844749
Zm00001d002018,0.443285942975268,1.18969485575599
Zm00001d002019,0.562981997546863,1.50151589879038
Zm00001d002020,0.499181360127096,1.8191194621721
Zm00001d002021,0.096411051207708,1.88602787919277
Zm00001d002022,0.395212236101236,2.79623985179499
Zm00001d002024,0.308014659883003,4.51717245571506
Zm00001d002025,0.10408736094316,1.5466352386844
Zm00001d002026,0.45136506591532,2.33561390132092
Zm00001d002027,0.820869455071617,3.49997229015085
Zm00001d002028,0.158857541243197,3.94880061835019
Zm00001d002029,0.492535854414516,3.51132205386054
Zm00001d002033,0.529123570112798,2.74595900008742
Zm00001d002034,0.575641664158262,3.37561161174793
Zm00001d002035,0.607251026629069,4.7058348557857
Zm00001d002036,0.47017740647403,2.67527956230857
Zm00001d002042,0.666348661254774,2.10908840631134
Zm00001d002046,0.516264221534423,2.15950233682473
Zm00001d002051,0.577085867189488,4.28427418940225
Zm00001d002052,0.256921072044836,2.83275751286194
Zm00001d002053,0.467689722277827,2.13846265072513
Zm00001d002054,0.517787600693467,0.824624581091076
Zm00001d002058,0.365775093698434,1.51657970312153
Zm00001d002063,0.673881864592052,2.35435935911219
Zm00001d002064,0.456969296910054,3.53165353845774
Zm00001d002065,0.507580704484644,4.92994175611567
Zm00001d002066,0.421864190633701,3.41769271931014
Zm00001d002067,0.358993184452408,1.81523715862297
Zm00001d002068,0.340767622689385,1.24448942380607
Zm00001d002069,0.264298661457933,2.32359554522913
Zm00001d002071,0.55053927552326,2.5371210811248
Zm00001d002075,0.18960335058527,1.74525583527016
Zm00001d002079,0.130929196621255,3.0172429441667
Zm00001d002080,0.378803130078204,3.00670139330144
Zm00001d002084,0.248924340375883,1.81782296321917
Zm00001d002085,0.407982577517989,3.31917047935558
Zm00001d002086,0.202508199649525,0.964684079582476
Zm00001d002087,0.460117686016806,2.18595684561877
Zm00001d002089,0.410532938455465,1.46546693590446
Zm00001d002090,0.500214339589477,1.66233942729122
Zm00001d002091,0.410298426004209,1.68548742398989
Zm00001d002095,0.503107808817073,2.64172523852808
Zm00001d002099,0.178890633127978,3.1389828328093
Zm00001d002103,0.509913280968851,1.25876301184074
Zm00001d002104,0.645886009571901,1.86719026021832
Zm00001d002105,0.545553461275663,4.38884563482829
Zm00001d002111,0.725926717935552,2.03411298419809
Zm00001d002115,0.465111461290508,2.19678698414295
Zm00001d002119,0.771619177329493,1.53980002833053
Zm00001d002121,0.491036615516977,2.0444460947463
Zm00001d002122,0.31670164348316,4.24834778931866
Zm00001d002125,0.507259646096639,1.59786316916971
Zm00001d002126,0.493988377653524,3.86640581628763
Zm00001d002128,0.341596487420161,3.71667608403187
Zm00001d002132,0.506498818836082,3.99210582610886
Zm00001d002133,0.4201243633795,1.57665577438258
Zm00001d002135,0.884966419664555,3.42527571194182
Zm00001d002140,0.226096862083144,1.80461096851196
Zm00001d002141,0.267672448121933,3.44252219527699
Zm00001d002143,0.40082006406403,2.83433401442776
Zm00001d002145,0.081012937937159,2.41243056738776
Zm00001d002147,0.662484783550448,0.651373382379757
Zm00001d002148,0.355970290092381,4.08641691341142
Zm00001d002149,0.460595549080828,1.43178356324071
Zm00001d002153,0.587466844006834,1.60671699460854
Zm00001d002154,0.33396904684686,1.39860777422386
Zm00001d002155,0.25004276544617,4.40234988513353
Zm00001d002156,0.474664654286371,3.83021250226257
Zm00001d002158,0.350918380135482,2.64381962551303
Zm00001d002159,0.365359105229907,3.62226604791026
Zm00001d002160,0.47310942122464,3.88729349191161
Zm00001d002161,0.200281565635866,1.11445965335726
Zm00001d002163,0.537083940121292,2.34132513333087
Zm00001d002166,0.175389954549521,2.75758420172434
Zm00001d002167,0.443653722794261,3.31262923559464
Zm00001d002168,0.465032521264557,1.83075899002162
Zm00001d002169,0.383781903371735,3.10676843356107
Zm00001d002175,0.385935074439949,2.88467618996023
Zm00001d002184,0.61387138506158,2.60919359348042
Zm00001d002185,0.622047561695464,1.65334353425085
Zm00001d002186,0.383348174681168,3.49202267383109
Zm00001d002190,0.53220975500696,2.75441671204541
Zm00001d002191,0.497868899332958,1.34796822905289
Zm00001d002193,0.267877178248679,1.55237929163924
Zm00001d002200,0.36190579695288,2.33339427895302
Zm00001d002235,0.290923961047312,1.96449743383398
Zm00001d002240,0.193759091915403,1.56107718503603
Zm00001d002241,0.307541270862791,1.68986988275988
Zm00001d002243,0.234971190566067,2.40112135076722
Zm00001d002244,0.282594141390725,3.57373565293587
Zm00001d002246,0.668521812008992,3.31345063770751
Zm00001d002250,0.259669530184763,1.37379063425721
Zm00001d002252,0.545672764845249,2.13682645840825
Zm00001d002253,0.384416126111235,4.04717680944022
Zm00001d002256,0.312576640381479,1.37703103060876
Zm00001d002257,0.391993234312783,3.69497058671595
Zm00001d002258,0.725303400331801,3.73761467030035
Zm00001d002259,0.47695386638667,2.6838746030555
Zm00001d002261,0.582939364526364,3.70033858096366
Zm00001d002263,0.753303303556224,2.50127258339778
Zm00001d002266,0.400712477110885,3.36351768502946
Zm00001d002267,0.454589755723339,2.69554478169094
Zm00001d002272,0.175094525403147,2.99407759518029
Zm00001d002274,0.323667776767691,1.34530644361176
Zm00001d002275,0.141273945973648,3.88681081613959
Zm00001d002277,0.191177873762035,1.61670773209847
Zm00001d002278,0.341273461660934,3.00106480140323
Zm00001d002282,0.479249019708714,1.57312222274552
Zm00001d002283,0.11941236531437,2.66967493460522
Zm00001d002284,0.57249015129802,3.04548973429414
Zm00001d002285,0.408410304423632,2.11220460401899
Zm00001d002287,0.147288006529517,1.65238153625861
Zm00001d002292,0.430026923580288,3.69276924622373
Zm00001d002295,0.51934199444186,3.06212960713188
Zm00001d002296,0.718429224579464,2.70884925231157
Zm00001d002313,0.460326943369122,3.28896722230873
Zm00001d002314,0.406581713073023,1.68508747206364
Zm00001d002315,0.614504139440026,1.94396701205878
Zm00001d002316,0.254231050768234,2.01380460731518
Zm00001d002317,0.794022354750453,0.917169498188721
Zm00001d002318,0.567312713097369,3.73884489499818
Zm00001d002319,0.788250369622998,2.4070124788134
Zm00001d002323,0.429291386752057,1.82203025276423
Zm00001d002325,0.194085150180544,4.27058598374064
Zm00001d002326,0.253570853159571,3.69625589905115
Zm00001d002330,0.344378573579682,1.83603423571287
Zm00001d002332,0.762666115957751,2.3021361842622
Zm00001d002333,0.706505099191315,1.13073567083655
Zm00001d002334,0.597873437681481,3.72490262636956
Zm00001d002336,0.202553246543066,0.338403290711662
Zm00001d002338,0.481810188575055,3.95174468550513
Zm00001d002339,0.208469694860374,5.57268041422641
Zm00001d002340,0.476604711899713,2.53916804387088
Zm00001d002341,0.42157731265643,1.50709139778676
Zm00001d002342,0.412797903608839,2.78049519453347
Zm00001d002343,0.342355187002226,3.71477713168506
Zm00001d002344,0.376494525377496,3.34318118003182
Zm00001d002345,0.41409053136345,1.18616480336847
Zm00001d002347,0.624702239480222,4.71410807796118
Zm00001d002348,0.321809617189423,0.567879684151357
Zm00001d002349,0.412137760550508,0.791412672521141
Zm00001d002352,0.500532912231991,2.89104101357952
Zm00001d002353,0.500649462529931,1.10108200134093
Zm00001d002356,0.128482862687744,1.93362787142783
Zm00001d002357,0.656903917873301,2.35111850508792
Zm00001d002358,0,3.36716271653924
Zm00001d002359,0.086357166485257,2.8381076158226
Zm00001d002364,0.086309147278176,3.12706880859858
Zm00001d002366,0.816242603711172,3.50411185559138
Zm00001d002369,0.639322756246916,2.7033627609783
Zm00001d002370,0.360745960539412,2.04187322601705
Zm00001d002371,0.29310451715197,3.56424321617669
Zm00001d002373,0.418685732343353,2.94154945377493
Zm00001d002374,0.182209419326138,1.3311558554084
Zm00001d002377,0.701181990384963,3.55626195312672
Zm00001d002381,0.773335159087412,2.80547865195459
Zm00001d002382,0.391372970511603,2.12899576261386
Zm00001d002384,0.736137587944125,1.12289156890589
Zm00001d002385,0.774444591469098,0.91733398075682
Zm00001d002386,0.56333661562934,2.71860143521461
Zm00001d002387,0.496892970418743,2.04630960260625
Zm00001d002388,0.242354916270385,3.77517265337996
Zm00001d002390,0.657971005467582,1.77926300952156
Zm00001d002391,0.567205407976454,2.19684810396542
Zm00001d002395,0.4276909150932,4.90300225215998
Zm00001d002396,0.477050965391981,2.36612347966792
Zm00001d002399,0.216085916988579,0.970056391104149
Zm00001d002402,0.22606610213428,1.87587948946334
Zm00001d002403,0.437840124589269,1.65592782145908
Zm00001d002405,0.078727611016598,3.41252427397884
Zm00001d002406,0.460734702620313,1.64169352422394
Zm00001d002408,0.651538200403614,2.7550559829708
Zm00001d002409,0.691807460162208,1.51763958859256
Zm00001d002410,0.243720810988459,3.37477260766425
Zm00001d002412,0.296654659086319,0.89079503129792
Zm00001d002415,0.343649832181222,1.85797855067203
Zm00001d002416,0.592671816985696,3.08709357135755
Zm00001d002418,0.199822088213321,2.25711908168385
Zm00001d002419,0.350404462559446,2.01520674108118
Zm00001d002420,0.505375610900089,1.07494653282164
Zm00001d002422,0.521764204593485,2.44415621496379
Zm00001d002423,0.45854528554834,2.09584832213306
Zm00001d002426,0.548288457855864,1.18267878429593
Zm00001d002428,0.511005549722896,3.78332537799631
Zm00001d002433,0.136517948683939,2.47718237951622
Zm00001d002435,0.534114269035631,1.29016557764763
Zm00001d002436,0.174931477262202,1.97831132717253
Zm00001d002440,0.334431790014022,3.75705171739782
Zm00001d002446,0.690880728676141,2.27991564526989
Zm00001d002450,0.410440261610688,4.51230724447102
Zm00001d002451,0.401598707492715,5.07250123365762
Zm00001d002452,0.310977912878274,1.85232836926964
Zm00001d002456,0.284749643740954,1.75304307330475
Zm00001d002462,0.659231297728934,1.64448084121337
Zm00001d002465,0.782065406558948,1.34608768913146
Zm00001d002475,0.644407106979114,3.09896681115432
Zm00001d002476,0.479819980140591,1.93455434680801
Zm00001d002478,0.582345699595212,2.74941152539398
Zm00001d002479,0.56729270840955,2.64827236215182
Zm00001d002483,0.556118199414584,1.44146004630001
Zm00001d002485,0.290868426792853,2.89402340439666
Zm00001d002489,0.392582467358429,3.78822527592502
Zm00001d002490,0.849188827690907,0.986054943513233
Zm00001d002491,0.438935776819995,2.25933703490341
Zm00001d002495,0.149255064764533,3.84958094218125
Zm00001d002496,0.362677024742235,1.86475266897897
Zm00001d002498,0.336302396058595,1.31325716715763
Zm00001d002499,0.850442622031416,2.9338076093871
Zm00001d002500,0.602600637110707,4.0021600497613
Zm00001d002501,0.611750845574349,2.51539354320319
Zm00001d002503,0.347132234041763,3.74840837930127
Zm00001d002504,0.345756964777477,2.49717243715511
Zm00001d002511,0.82886926626247,2.33854093956692
Zm00001d002512,0.257675531472962,0.633705725887541
Zm00001d002520,0.50383245563597,4.3101690724913
Zm00001d002521,0.354895992311604,3.30580369501924
Zm00001d002522,0.213505248794579,4.00553498782951
Zm00001d002523,0.519411174994993,3.88619848868299
Zm00001d002530,0.51315181054483,2.63494475529804
Zm00001d002532,0.54382645782605,1.14563324636355
Zm00001d002533,0.748743785540755,1.81101312074998
Zm00001d002534,0.384498847521909,1.21975862647112
Zm00001d002535,0.355776959046193,1.89945152155035
Zm00001d002537,0.667053420333441,1.9296410774827
Zm00001d002538,0.629275766682969,3.14254501033425
Zm00001d002540,0.174632285789345,4.06221828143958
Zm00001d002542,0.585867799082898,2.78183277748109
Zm00001d002543,0.41318956605297,5.22649937835347
Zm00001d002544,0.489629530394745,0.881424205746947
Zm00001d002546,0.177810720120894,4.78954043869734
Zm00001d002548,0.626519636006596,2.64433908801593
Zm00001d002549,0.331165090310859,1.28481816679742
Zm00001d002553,0.634963552772845,0.775652999360543
Zm00001d002554,0.6256119456684,2.19324135840771
Zm00001d002558,0.328560733402717,0.991611406093961
Zm00001d002560,0.904004777634159,1.22441446521491
Zm00001d002562,0.297656920135167,1.60753343364719
Zm00001d002568,0.57369070288342,1.55676466084461
Zm00001d002573,0.158639460555715,2.57921722270606
Zm00001d002576,0.218685347604784,2.02045246944918
Zm00001d002579,0.686478763015789,1.46249608596845
Zm00001d002580,0.600296986807082,1.83567245264388
Zm00001d002584,0.493642205625026,1.92115017080307
Zm00001d002585,0.682574221443937,2.89285872493829
Zm00001d002591,0.595038616702946,1.4527786183901
Zm00001d002593,0.763274639273345,1.48550956456937
Zm00001d002595,0.76577445212515,1.52337858957048
Zm00001d002597,0.603667057754093,3.69453348013898
Zm00001d002598,0.241187563021475,3.41678724051743
Zm00001d002599,0.226379686818047,1.85623129361119
Zm00001d002601,0.158558554801316,4.82561853561155
Zm00001d002602,0.818006364688707,1.51056292636736
Zm00001d002603,0.712892679213738,1.41359864950233
Zm00001d002607,0.591315369180242,1.64366201684774
Zm00001d002611,0.423759290346271,2.71439732203018
Zm00001d002614,0.691108470094257,1.36955499661533
Zm00001d002615,0.502245873340382,2.01315042666805
Zm00001d002617,0.76350660235041,2.23402631490787
Zm00001d002625,0.792437610150462,1.25286378455858
Zm00001d002629,0.409780474869299,1.36152786162318
Zm00001d002630,0.454173583158253,2.35358526303366
Zm00001d002631,0.080785769763582,0.920545069850278
Zm00001d002632,0.240458692687489,3.84319520977438
Zm00001d002639,0.182397971686202,3.13779343936095
Zm00001d002640,0.176610962679798,1.54481067321477
Zm00001d002641,0.548602528861843,1.55436473519628
Zm00001d002642,0.169583930319584,2.58543483690372
Zm00001d002644,0.316620397071785,1.35009461667034
Zm00001d002650,0.462792255352103,3.29906977918123
Zm00001d002654,0.439713374543691,1.83073683726449
Zm00001d002656,0.150192045665108,1.72024296266468
Zm00001d002658,0.638877965114223,1.02898988979975
Zm00001d002659,0.057816554729832,4.16021893669515
Zm00001d002661,0.290073076825004,1.09032836269262
Zm00001d002662,0.101129046682626,1.50212085980968
Zm00001d002663,0.435924155383535,2.53197388244367
Zm00001d002668,0.256903792658257,3.26629481003586
Zm00001d002669,0.696244585940927,1.24165930662275
Zm00001d002673,0.298629396079736,2.03885781313999
Zm00001d002676,0.266888972299461,1.55067144755872
Zm00001d002677,0.322166658415267,3.20043503461207
Zm00001d002678,0.409822700265451,3.64576807975574
Zm00001d002682,0.529242935193393,2.18500700622846
Zm00001d002684,0.393991616899076,0.854939017618424
Zm00001d002685,0.569130889108663,2.34889935972494
Zm00001d002687,0.183271019149351,1.46378166042042
Zm00001d002688,0.192050285469279,1.48525320266515
Zm00001d002690,0.67176136536575,6.3538250102726
Zm00001d002694,0.738100380014846,1.67441808439971
Zm00001d002695,0.343330846313659,2.93507598395563
Zm00001d002696,0.472125860955006,2.1333378404268
Zm00001d002703,0.413507598257575,2.61529264436092
Zm00001d002704,0.58349068846262,4.71902254310697
Zm00001d002705,0.537905079723021,2.34571582625508
Zm00001d002708,0.649666452653662,2.08404308013516
Zm00001d002711,0.723942978844148,2.79170282046828
Zm00001d002713,0.675123799441616,2.29388784985328
Zm00001d002715,0.051074805205265,2.73677769130288
Zm00001d002716,0.317832038106571,3.48922821260613
Zm00001d002718,0.238564669245117,2.47704643171483
Zm00001d002725,0.135265578024877,2.04746236567486
Zm00001d002726,0.110665188971228,0.673595990039687
Zm00001d002727,0.798516138325347,1.64823538810736
Zm00001d002730,0.106486532616039,1.09314819612466
Zm00001d002733,0.19622018421475,2.94473606150601
Zm00001d002734,0.56545243522227,3.14350960613843
Zm00001d002736,0.183051026123821,1.92773224713193
Zm00001d002737,0.20739362142822,2.29160252300115
Zm00001d002738,0.708503189165069,2.54038524385865
Zm00001d002739,0.431814943214529,2.04722194302907
Zm00001d002742,0.310064961768997,1.57079481436069
Zm00001d002748,0.325488658443323,1.2138651305044
Zm00001d002751,0.747038365342298,1.73341452210965
Zm00001d002754,0.340866955263516,1.12615490481837
Zm00001d002756,0.57225836824782,0.680747574629549
Zm00001d002757,0.146516749086653,1.06046056106056
Zm00001d002758,0.761236888844494,1.5579791000869
Zm00001d002759,0.435522019977593,3.08829501571279
Zm00001d002762,0.233220793655709,2.42420403280082
Zm00001d002770,0.377402861948628,1.23113244767166
Zm00001d002773,0.228636257050679,1.97775714095477
Zm00001d002775,0.702039692007993,3.96563055204955
Zm00001d002778,0.494145017897685,2.93434900518774
Zm00001d002781,0.063399420945017,3.04727821227619
Zm00001d002782,0.206973400170963,2.48030569947845
Zm00001d002787,0,1.59119956675749
Zm00001d002788,0.252889995208491,2.56662013587622
Zm00001d002790,0.452411257999532,1.84023199258558
Zm00001d002791,0.250580235828421,1.5940118509917
Zm00001d002796,0.333911221930422,1.75734226738669
Zm00001d002797,0.404911792987046,2.58730207365871
Zm00001d002798,0.408021924342727,2.3974719810521
Zm00001d002801,0.270866495928722,1.95060004914371
Zm00001d002802,0.271600597128146,1.04967878045675
Zm00001d002806,0.410935549838637,1.4500788654031
Zm00001d002810,0.323031782110021,3.50074633038698
Zm00001d002811,0.32633592383514,2.71986182041699
Zm00001d002812,0.371410761404626,1.77973264155859
Zm00001d002815,0.720617340258594,1.24753996265764
Zm00001d002819,0.202499823962035,2.36198293949114
Zm00001d002820,0.069104012061967,3.81267711357062
Zm00001d002822,0.202573126668907,1.39213571212407
Zm00001d002823,0.155589465452842,3.01659290330352
Zm00001d002824,0.041832897992647,2.21080212768751
Zm00001d002825,0.283961256856991,0.634704719242157
Zm00001d002827,0.458722553804451,0.86653374885862
Zm00001d002828,0.353634751240548,0.884761268071912
Zm00001d002830,0.500653833940933,1.33760475980429
Zm00001d002835,0.428694969936857,2.35467949407082
Zm00001d002836,0.599322510007156,0.6301048414751
Zm00001d002837,0.676426165968334,2.69151703270197
Zm00001d002842,0.680237626668361,4.73842492772604
Zm00001d002845,0.359741671123465,1.58319276415492
Zm00001d002847,0.470669919881165,2.82342983160042
Zm00001d002850,0.653294462179427,3.90704650739363
Zm00001d002851,0.462084724379736,1.78813909802613
Zm00001d002853,0.539056205327409,3.54702202427489
Zm00001d002854,0.344082340991044,3.05990961184812
Zm00001d002856,0.24363182677905,3.04476194235546
Zm00001d002857,0.702718685578454,2.87987170201478
Zm00001d002859,0.311414045021299,3.07040310259921
Zm00001d002863,0.619930481266962,1.29705102790211
Zm00001d002864,0.477509551239015,3.46974948126391
Zm00001d002865,0.404986073988825,2.09656619001248
Zm00001d002868,0.363462578515292,2.51490932629658
Zm00001d002869,0.154037137102763,0.470446617632412
Zm00001d002873,0.409701886614728,2.13587555189739
Zm00001d002876,0.704268292521851,2.18556976092823
Zm00001d002878,0.570766401597102,3.70695633394558
Zm00001d002879,0.647946556696478,0.658192028876549
Zm00001d002880,0.654818323818533,3.23272334344642
Zm00001d002882,0.090655001147213,2.33469851938264
Zm00001d002884,0.251097360316496,1.54561552446369
